Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Editor,Publisher,Date Published,Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,Word Count,Number of Pages,Format,Dimensions,Weight,List Price,Language,DDC,LCC,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Uploaded Image URL,Activities
The great blue house,,,,,Kate Banks,"Banks, Kate",,,,,"Farrar, Straus and Giroux",,2005,,Seasons,,,,,,,,,,,,,,,,,9780374327699,0,0,,Unread,,,,,,,0,,,,2018/02/18 12:51:16.290825963,,,,,,,,0,https://covers.openlibrary.org/b/id/223866-L.jpg,
What Is a Princess?,,,,,Jennifer Liberts Weinberg,"Weinberg, Jennifer Liberts",,,,,Random House Children's Books,,2004,,Juvenile Fiction,"WHAT IS A princess? Is she someone who is smart and brave, kind and caring—or is she someone much, much more? Cinderella, Ariel, Belle, and all the Disney Princesses answer that question in this Step 1 book that is the first in the Step into Readling line to feature multiple Disney Princesses in one book!",,,,,,,32,,,,,English,,,,9780736422383,0,0,,Unread,,,,,,,0,,,,2018/02/18 12:51:16.284562945,,,,,,AGhFplb1NskC,,0,,
Tiny goes to the library,,,,,Cari Meister,"Meister, Cari",,,,,Viking,2000/06/01,2000,,Books and reading/ Fiction,"Tiny the dog and his best friend go everywhere together. Tiny wants to be a help at the library when his owner takes out too many books to carry home, but how is he supposed to help when they go someplace where great big dogs aren't allowed? Color illustrations.",,,,,,,32,,,,,English,,,,9780670885565,0,0,,Unread,,,,,,,0,,,,2018/02/18 12:51:16.278764009,,,,,,3_YIAQAAMAAJ,,0,,
Tiny Goes Back to School,,,,,Cari Meister,"Meister, Cari",,,,,Penguin,,2014,,Juvenile Fiction,"Tiny is not obeying. He won't come when Elliot calls him, and he rolls over when he tells him to ""sit."" Looks like somebody needs to go back to school! Cari Meister uses simple language in this new level 1 reader to instill confidence in beginning readers. And because of that, it is a book young children learning to read will come back to over and over again!",,,,,,,32,,,,,English,,,,9780670786077,0,0,,Unread,,,,,,,0,,,,2018/02/18 12:51:16.270805954,,,,,,pHwODAAAQBAJ,,0,,
"Big Cat, Little Cat",,,,,Elisha Cooper,"Cooper, Elisha",,,,,Macmillan,2017/03/14,2017,,Juvenile Fiction,"There was a cat who lived alone.Until the daya new cat came . . . And so a story of friendship begins, following two cats through their days, months, and years until one day, the older cat has to go. And he doesn’t come back.Big Cat, Little Cat is a poignant story, told in measured text and bold black-and-white illustrations about life and the act of moving on, from award-winning author Elisha Cooper.",,,,,,,40,,,,,English,,,,9781626723719,0,0,,Unread,,,,,,,0,,,,2018/02/18 12:51:16.241904020,,,,,,MPmiDQAAQBAJ,,0,,
Count the Monkeys,,,,,Mac Barnett,"Barnett, Mac",,,,,Disney-Hyperion,2013/06/25,2013,,Juvenile Fiction,"Kids will giggle as they count all the animals that have frightened the monkeys off the pages. Full of fun reader interactions and keeps readers guessing until the very last page! Matching Mac Barnett's brilliant wit are Kevin Cornell's luminous illustrations, which will have young readers begging to count the monkeys all over again.",,,,,,,32,,,,,English,,,,9781423160656,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:44:50.318698048,,,,,,wZi7ngEACAAJ,,0,,
"World of Reading: Doc McStuffins Peaches Pie, Take a Bath!",,Level Pre-1,,,Disney Book Group,"Group, Disney Book",,,,,Disney Press,2015/08/04,2015,,Juvenile Fiction,"One sweet-smelling peach! Alma's doll, Peaches Pie, always smells lovely until Alma's dog, Rudy, drags her through the mud! Suddenly, Peaches Pie doesn't smell so peachy anymore! Can Doc help? Find out in this sweet treat of a Level Pre-1 Reader!",,,,,,,32,,,,,English,,,,9781484715918,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:43:42.424672961,,,,,,oYLVrQEACAAJ,,0,,
"Happy Birthday, Princess!",,,,,Jennifer Weinberg,"Weinberg, Jennifer",,,,,Random House,,2012,,Juvenile Fiction,"It's a royal celebration for Rapunzel, Tiana, Ariel, Belle, Cinderella, Snow White, Jasmine, and Aurora as they celebrate their birthdays! Featuring all eight Disney princesses, this Step 1 reader will make the perfect birthday gift for girls ages 4 to 6.",,,,,,,32,,,,,English,,,,9780736428590,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:43:42.417186021,,,,,,o5M7B-ci7XEC,,0,,
I Want to Be a Ballerina,,,,,Annabel Blackledge,"Blackledge, Annabel",,,,,Dorling Kindersley,,2005,,Juvenile Nonfiction,Text and photographs describe Jamie's first ballet dancing lesson.,,,,,,,32,,,,,English,,,,9780756616960,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:43:42.408573985,,,,,,-tVkRvLixYEC,,0,,
All of Me!,,A Book of Thanks,,,Molly Bang,"Bang, Molly",,,,,Blue Sky Press,,2009,,Juvenile Fiction,"Caldecott Honor illustrator Molly Bang presents a young child's delight in her whole world.In pictures as bright as sunshine, Caldecott Honor illustrator and bestseller Molly Bang speaks directly to young children in this bold, colourful book of ""thanks"" that will fascinate and engage young readers and their parents.Look at my fine feet!Thank you, feet,for holding me up when I stand,and when I walk,and when I jump!Children share the simple wonders of their feet, hands, arms, eyes, noses, mouths, and the fun things their bodies do. Using paintings that photographically include some real art tools--such as crayons, felt, and paintbrushes--that Bang used to illustrate the book, All of Me! seamlessly combines thanks, young anatomy, and a simple lesson about making art.",,,,,,,40,,,,,English,,,,9780545044240,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:43:42.395220041,,,,,,YdfSngEACAAJ,,0,,
All Stuffed Up,,,,,"Cathy Hapka, Character Building Studio (Firm), Disney Storybook Artists","Hapka, Cathy",,,,,Disney Press,,2013,,Juvenile Fiction,,,,,,,,32,,,,,,,,,9781423171355,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:43:42.381719946,,,,,,,,0,http://images.amazon.com/images/P/1423171357.01Z.jpg,
In the Garden: Who's Been Here?,,,,,Lindsay Barrett George,"George, Lindsay Barrett",,,,,Harper Collins,2006/04/25,2006,,Juvenile Fiction,"Christina and Jeremy have been sent to the garden to gather vegetables for dinner. But they quickly realize that they are not the first visitors to the garden today.  There's a slimy trail on a leaf in the cucumber patch, and some corn kernels have been pecked off the cob. Not only that, someone has been snacking on the lettuce leaves! Christina and Jeremy follow the clues to discover which birds, animals, and insects have been in their garden.  Keep your eyes open and join Christina and Jeremy on a scientific journey in their own backyard!",,,,,,,48,,,,,English,,,,9780060787622,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:43:42.373710989,,,,,,XTgFkya5A8QC,,0,,
Pirate Princess,,,,,Sudipta Bardhan-Quallen,"Bardhan-Quallen, Sudipta",,,,,HarperCollins,2012/05/08,2012,,Juvenile Fiction,"Princess Bea isn’t like other princesses—she prefers pirate ships above tea parties, the salty sea over silly dolls. But what’s a landlocked princess to do?   Ahoy, Captain Jack to the rescue! When the captain offers Bea a place aboard his ship, it’s a dream come true—until she’s put to work swabbing the decks and making dinner for the crew. Can a princess like Bea put her royal gifts to work and make the pirates see that she’s seaworthy after all—or will they make her walk the plank?   Pirate Princess is a raucous tale of girl power on the high seas, from author Sudipta Bardhan-Quallen and illustrator Jill McElmurry.",,,,,,,40,,,,,English,,,,9780061142420,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:43:42.367480039,,,,,,esOZZwEACAAJ,,0,,
Max's Math,,,,,Kate Banks,"Banks, Kate",,,,,Macmillan,2015/03/10,2015,,Juvenile Fiction,"Max and his two brothers hop into a car and go looking for problems they can solve. They cruise down highway number 4 on their way to Shapeville, but they see an abandoned number along the way. Is it a 6? Is it a 9? And what's it doing on the side of the road? Once the trio reach Shapeville, there's another problem: a flood washed away all of the squares. Max and his brothers show the town that putting together two triangles will bring their shapes back together, and then they follow the residents on a trip to Count Town, where they put the missing number back in its place in the countdown to a rocket's blastoff. This title has Common Core connections.",,,,,,,40,,,,,English,,,,9780374348755,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:43:42.360177040,,,,,,7_RyBgAAQBAJ,,0,,
My Bike,,,,,Byron Barton,"Barton, Byron",,,,,HarperCollins,2015/04/14,2015,,Juvenile Fiction,"A picture book about vehicles and things that go—in this case, bicycles and unicycles—by Byron Barton, the acclaimed creator of My Car, My Bus, and numerous other classic titles!Tom, the narrator of this cheerful picture book for preschoolers, is the proud owner of a bright green bicycle. After Tom describes all the parts of his bike, he rides the bike to work. He rides along busy roads and bustling streets, past cars and buses and animals and people, until he arrives at the circus, changes into his work clothes, and goes to work. It turns out that Tom is a clown, and his job is to ride a unicycle on a high wire under the big top! A fresh and fun look at riding (on two wheels and one), community, transportation, and professions, with a surprise ending!",,,,,,,40,,,,,English,,,,9780062336996,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:43:42.353299975,,,,,,9Ke8oAEACAAJ,,0,,
The Adventures of Taxi Dog,,,,,"Debra Barracca, Sal Barracca","Barracca, Debra",,,,,Dial Books for Young Readers,,1990,,Juvenile Fiction,"Maxi, a homeless mutt in New York City, has always fended for himself. Then one day a kind taxi driver named Jim offers him friendship, a home, and a place in the front seat! From that moment on, Maxi and Jim revel in the sights and sounds of the city, and share all sorts of wild adventures-from rushing two clowns and a chimp to the circus, to singing duets with an opera diva! These and other adventures are brilliantly depicted in Mark Buehner's witty, detail-packed oil paintings.",,,,,,,32,,,,,English,,,,9780803706712,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:43:42.345808982,,,,,,buaBQgAACAAJ,,0,,
Bears! Bears! Bears!,,,,,Bob Barner,"Barner, Bob",,,,,Chronicle Books,2010/04/01,2010,,Juvenile Nonfiction,"Everyone's favorite bears (and some you may have never met before) fish, munch, dive, cuddle, and climb their way through this playful romp. The simple rhyming text is enhanced with fun facts about new cubs (pandas are born no bigger than a stick of butter!) and bears around the world (the spectacled bear is the only species native to South America), while Bob Barner's richly textured paper collage illustrations bring the bears of the world to life. Budding ursinologists will bearly be able to contain themselvesthis book is sure to leave them roaring for more!",,,,,,,32,,,,,English,,,,9780811870573,0,0,,Unread,,,,,,,0,,,,2018/02/15 15:43:42.297204971,,,,,,LBdUzIr_FXkC,,0,,
Brown Rabbit's Day,,,,,Alan Baker,"Baker, Alan",,,,,Kingfisher,,1995,,Juvenile Nonfiction,"From early morning to bedtime, Brown Rabbit enjoys a fun-filled, lively day with his friends, as he sends invitations, prepares treats to eat, enjoys snacktime, plays hopping games, and bids his friends good night. For children under three.",,,,,,,24,,,,,English,,,,9781856975841,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.318469047,,,,,,yX-p675KLXUC,,0,,
The third-story cat,,,,,Leslie A. Baker,"Baker, Leslie A.",,,,,"Little, Brown",,1987,,Protected DAISY,,,,,,,,32,,,,,,,,,9780316078320,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.310163974,,,,,,,,0,,
Olive's First Sleepover,,,,,Roberta Baker,"Baker, Roberta",,,,,"Little, Brown",,2007,,Juvenile Fiction,"Olive has played over at her friend Lizard's house before, but tonight she is sleeping over for the first time. Making pepperoni-marshmallow pizza is tons of fun. But when it's time for bed, Olive finds out that Lizard sleeps without any lights on at all... Those dark shadows are awfully creepy. And what's that noise down the hall?This charming story about best friends and new experiences shows how courage and imagination--and a little purple slime--can transform even the spookiest situation, and help allay a child's fear of sleeping over a friend's house for the first time.",,,,,,,32,,,,,English,,,,9780316734189,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.300902962,,,,,,pJd3mAEACAAJ,,0,,
No Two Alike,,,,,Keith Baker,"Baker, Keith",,,,,Beach Lane Books,2011/11/01,2011,,Juvenile Fiction,"No two snowflakes are alike, almost, almost . . . but not quite. Follow a pair of birds on a snowflake-filled journey though a gorgeous winter landscape to explore how everything, everywhere is wonderfully unique--from branches and leaves to forests and trees to friends and loved ones.",,,,,,,40,,,,,English,,,,9781442417427,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.290776968,,,,,,7V2ZuQAACAAJ,,0,,
Rise of the Snakes,,,,,Tracey West,"West, Tracey",,,,,Scholastic,,2012,,Juvenile Fiction,"""Ever since Lord Garmadon retreated to the underworld, peace has spread throughout the land of Ninjago. But now there is a new threat -- Lloyd Garmadon, Lord Garmadon's son! At first, Cole, Jay, Kai, and Zane don't take Lloyd seriously. After all his main goal is stealing candy from villagers. But all that changes when Lloyd accidentally awakens the Serpentine, a race of powerful snake-headed beasts who've been banished for centuries. Can the four ninja ride to the rescue before the sinister Serpentine hypnotize all the citizens of Ninjago?""--P. 4 of cover.",,,,,,,32,,,,,English,,,,9780545435925,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.281785011,,,,,,2ZjcnQEACAAJ,,0,,
Ballet Sisters,,The Newest Dancer,,,Jan Ormerod,"Ormerod, Jan",,,,,Scholastic,,2008,,Juvenile Nonfiction,"Sylvie and Bonnie are sisters who love to dance, but Sylvie is too young for ballet school. One day, Sylvie follows Bonnie to class and can't help peeping her head in! Miss Trisha sees her. Can you point your toes? she asks.  With her sister's encouragement, Sylvie steps into the spotlight and proves herself a dedicated ballerina ready for lessons. Sylvie earns a spot in Miss Amy's ballet class, and Bonnie congratulates her with a present--her own leotard and tights!  Acclaimed author and illustrator Jan Ormerod pairs simple text with charming illustrations for a fun easy-to-read story. Praise for BALLET SISTERS: THE DUCKLING AND THE SWAN  The sisterly relationship resonates, and Ormerod's distinctive illustrations . . . are as sweet as they can be. --Booklist  Ormerod's twinkling tale is ideally suited for aspiring prima ballerinas ready to move on to big girl books. --Kirkus",,,,,,,32,,,,,English,,,,9780439822824,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.271255970,,,,,,pHHnlnS4lFUC,,0,,
A Pony for a Princess,,,,,Andrea Posner-Sanchez,"Posner-Sanchez, Andrea",,,,,Random House,,2002,,Juvenile Fiction,"Belle is surprised to find a pony walking on the castle grounds and so sets out to befriend the lonely creature, in a colorfully illustrated tale for beginning readers. Simultaneous.",,,,,,,32,,,,,English,,,,9780736420457,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.260548949,,,,,,NfmULzhGApgC,,0,,
Sam and the Bag,,,,,Alison A. Jeffries,"Jeffries, Alison A.",,,,,Houghton Mifflin Harcourt,,2004,,Juvenile Fiction,Sam the cat joins his friends Hap and Max in playing with a bag. Includes activities and tips for helping a child become a better reader.,,,,,,,24,,,,,English,,,,9780152051525,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.251682996,,,,,,WfJn-ZBisTwC,,0,,
Corduroy Writes a Letter,,,,,"Alison Inches, Don Freeman","Inches, Alison",,,,,Puffin Books,2004/05/01,2004,,Juvenile Fiction,"Lisa notices that her favorite cookies have fewer sprinkles, so her mother suggests that Lisa write a letter to the bakery. Lisa is too afraid to write a letter, but Corduroy isn't. He writes the letter for her. But will the baker listen to advice from a bear?",,,,,,,32,,,,,English,,,,9780142401309,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.241330027,,,,,,2-5kbT8RSf4C,,0,,
School rules!,,,,,Victoria Kann,"Kann, Victoria",,,,,Harper,,2010,,,,,,,,,,31,,,,,,,,,9780606148016,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.236590027,,,,,,,,0,http://images.amazon.com/images/P/0606148019.01Z.jpg,
Before I Leave,,A Picture Book,,,Jessixa Bagley,"Bagley, Jessixa",,,,,Roaring Brook Press,2016/02/16,2016,,Juvenile Fiction,"How do you say goodbye to your best friend?When a little hedgehog's family tells her they're moving far away, she and her anteater best friend decide to play one last time, like nothing is changing. And though it's hard, they discover that while some things have to change, the most important things find a way of working out.",,,,,,,40,,,,,English,,,,9781626720404,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.227009057,,,,,,JUQDrgEACAAJ,,0,,
Stanley's Party,,,,,Linda Bailey,"Bailey, Linda",,,,,Kids Can Press Ltd,2003/02/01,2003,,Juvenile Fiction,"Stanley's people go out a lot. Stanley is a good dog, but one night, while they're away, the temptation becomes too great and he sneaks up onto the couch. What a wonderful experience! Soon he's also blasting the music, dancing around the living room and raiding the fridge. Stanley's never had so much fun! But after a couple of weeks something is missing, and Stanley realizes that partying alone has lost its thrill.",,,,,,,32,,,,,English,,,,9781553373827,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.219426035,,,,,,emwEyHYpWVgC,,0,,
Boats for Papa,,,,,Jessixa Bagley,"Bagley, Jessixa",,,,,Macmillan,2015/06/30,2015,,Juvenile Fiction,"Buckley and his Mama live in a cozy cabin by the ocean. He loves to carve boats out of the driftwood he finds on the beach nearby.He makes:big boatslong boatsshort boats andtall boats,each one more beautiful than the last, and sends them out to sea. If they don't come back, he knows they've found their way to his papa, whom he misses very much.In this stunning debut, author/illustrator Jessixa Bagley explores the subtle and deep emotions associated with loss in a heartwarming tale that is sure to stay with the reader long after the book is closed.A Neal Porter Book",,,,,,,40,,,,,English,,,,9781626720398,0,0,,Unread,,,,,,,0,,,,2018/02/07 19:07:17.181710958,,,,,,bs2MBgAAQBAJ,,0,,
The Cat Who Walked Across France,,,,,Kate Banks,"Banks, Kate",,,,,"Farrar, Straus and Giroux (BYR)",2004/03/02,2004,,Juvenile Fiction,"An unforgettable tour of FranceThe cat and the old woman have lived happily together for many years in the stone house by the sea. But when the old woman dies, the cat is packed up with her belongings and sent north to the village where she was born. Soon he is forgotten. He walks the streets aimlessly until, spurred by memories and a longing to return to the place he knows and loves, the cat embarks on a journey to find the home he was taken away from.In lyrical prose and breathtaking images, Kate Banks and Georg Hallensleben take the reader on a journey across the Norman countryside, past ancient ruins, through bustling cities, to the sparkling ports of the Mediterranean Sea and a place the cat can call home.",,,,,,,40,,,,,English,,,,9780374399689,0,0,,Unread,,,,,,,0,,,,2018/01/31 09:37:14.4909038,,,,,,zumVQgAACAAJ,,0,,
Close Your Eyes,,,,,Kate Banks,"Banks, Kate",,,,,"Farrar, Straus and Giroux (BYR)",2002/09/24,2002,,Juvenile Fiction,"A little tiger takes an imaginative journeyThe little tiger lay on his back in the tall grass.""Close your eyes, little tiger,"" said his mother, ""and go to sleep.""But the little tiger is worried about what sleep might bring. His mother reassures him that once he closes his eyes, he will dream of magical places. And when he awakens, she will be right there, waiting for him.Alternating between real-life scenes with the baby tiger and his mother and enchanted dream scenes of sleep's possibilities, Kate Banks's simple, comforting text and Georg Hallensleben's bright, colorful illustrations make this a charming bedtime story for small children.  Close Your Eyes is a 2002 New York Times Book Review Best Illustrated Book of the Year and a 2003 Bank Street - Best Children's Book of the Year.",,,,,,,36,,,,,English,,,,9780374313821,0,0,,Unread,,,,,,,0,,,,2018/01/30 14:34:01.542639017,,,,,,vNv3ETkSJlwC,,0,,
Fox,,,,,Kate Banks,"Banks, Kate",,,,,"Farrar, Straus and Giroux (BYR)",2007/02/20,2007,,Juvenile Fiction,"Against the rhythmic background of turning seasons, a little fox learns that there is a time for everything. The rain, the clouds, the days all come and go as the little fox, guided by his wise and loving parents, learns to hunt on his own and bury his food, cover his trail and run like the wind. Now he is ready to go out on his own.As depicted by an award-winning pair, the gentle story of the rearing of a baby fox, together with sensuous illustrations, takes readers on a journey deep into the woods to tell a tale that all will recognize – that of growing up and moving out.",,,,,,,40,,,,,English,,,,9780374399672,0,0,,Unread,,,,,,,0,,,,2018/01/30 14:34:01.471426963,,,,,,TlThAAAAMAAJ,,0,,
Just how long can a long string be?!,,,,,Keith Baker,"Baker, Keith",,,,,,,,,,,,,,,,,,,,,,,,,,9780545086615,0,0,,Unread,,,,,,,0,,,,2018/01/30 10:13:42.443871974,,,,,,,,0,http://images.amazon.com/images/P/0545086612.01Z.jpg,
Masters of Spinjitzu,,,,,Tracey West,"West, Tracey",,,,,Scholastic,,2012,,,,,,,,,,32,,,,,,,,,9780545435925,0,0,,Unread,,,,,,,0,,,,2018/01/30 10:13:42.438832044,,,,,,,,0,http://images.amazon.com/images/P/0545435927.01Z.jpg,
Froggy is the best,,,,,Jonathan London,"London, Jonathan",,,,,,,,,,,,,,,,,32,,,,,,,,,9780448483801,0,0,,Unread,,,,,,,0,,,,2018/01/30 10:13:42.436475992,,,,,,,,0,http://images.amazon.com/images/P/0448483807.01Z.jpg,
The Berenstain Bears' bedtime battle,,,,,Stan Berenstain,"Berenstain, Stan",,,,,,,,,,,,,,,,,,,,,,,,,,9780060573812,0,0,,Unread,,,,,,,0,,,,2018/01/30 10:13:42.434448003,,,,,,,,0,http://images.amazon.com/images/P/0060573813.01Z.jpg,
"Goodnight, sweet pig",,,,,Linda Bailey,"Bailey, Linda",,,,,Kids Can Press,,2007,,,,,,,,,,30,,,,,,,,,9781553378440,0,0,,Unread,,,,,,,0,,,,2018/01/30 10:13:42.430066943,,,,,,,,0,http://images.amazon.com/images/P/155337844X.01Z.jpg,
Little Green,,,,,Keith Baker,"Baker, Keith",,,,,Harcourt,,2001,,,,,,,,,,,,,,,,,,,9780152928599,0,0,,Unread,,,,,,,0,,,,2018/01/30 10:13:42.424795985,,,,,,,,0,http://images.amazon.com/images/P/0152928596.01Z.jpg,
Minnie-rella,,,,,Lisa Ann Marsoli,"Marsoli, Lisa Ann",,,,,,,,,,,,,,,,,32,,,,,,,,,9781423164173,0,0,,Unread,,,,,,,0,,,,2018/01/30 10:13:42.421862006,,,,,,,,0,http://images.amazon.com/images/P/1423164172.01Z.jpg,
Super spies,,,,,Susan Amerikaner,"Amerikaner, Susan",,,,,Random House,,2011,,,,,,,,,,32,,,,,,,,,9780736428071,0,0,,Unread,,,,,,,0,,,,2018/01/30 10:13:42.416262984,,,,,,,,0,http://images.amazon.com/images/P/0736428070.01Z.jpg,
Chase's space case,,,,,Kristen L. Depken,"Depken, Kristen L.",,,,,,,,,,,,,,,,,24,,,,,,,,,9780553538878,0,0,,Unread,,,,,,,0,,,,2018/01/30 10:13:42.368492007,,,,,,,,0,http://images.amazon.com/images/P/055353887X.01Z.jpg,
"Say ""Cheese!",,,,,Christine Ricci,"Ricci, Christine",,,,,Simon and Schuster,2004/05/04,2004,,Juvenile Fiction,"Poor Boots is sick in bed. Luckily, Dora has a great idea to cheer him up. Little fans can help Dora take photos of all the things that Boots likes best. Full color.",,,,,,,24,,,,,English,,,,9780689864964,0,0,,Unread,,,,,,,0,,,,2018/01/24 14:35:28.742728948,,,,,,_WU762-pSfAC,,0,,
Dirty Gert,,,,,Tedd Arnold,"Arnold, Tedd",,,,,Holiday House,,2013,,Juvenile Fiction,"Gert loves dirt. She rolls in it, digs in it, even tastes it. Then one day while making mud pies in the rain, Gert becomes reorganized: she grows branches, leaves and roots. Gert is delighted . . . until camera crews televise her, botanists analyze her, and Hollywood tries to immortalize her. The child is traumatized! But Mom and Dad know what to do to protect their offbeat plant-child. They shoo away the intruders. Told in rhythm and rhyme and illustrated with Tedd Arnold's offbeat yet endearing characters, this story is a humorous testament to individuality and unconditional love.",,,,,,,40,,,,,English,,,,9780823424047,0,0,,Unread,,,,,,,0,,,,2018/01/24 14:34:31.999148011,,,,,,T73vngEACAAJ,,0,,
Along Came Toto,,,,,Anni Axworthy,"Axworthy, Anni",,,,,Candlewick Press,,1993,,Education,"Percy loves to be alone. Toto loves to be with Percy. Fate brings them together when teency-weency Toto the cat moves into Percy's household and decides to follow him everywhere. She plays with his toys, eats his dinner, and goes out in his garden. Playful watercolor and pencil illustrations add just the right touch to this lighthearted tale of an unlikely friendship between a dog and a cat. Full color.",,,,,,,32,,,,,English,,,,9781564021724,0,0,,Unread,,,,,,,0,,,,2018/01/24 14:34:31.989657044,,,,,,Pv_tAAAAMAAJ,,0,,
Rescue Squad,,,,,Mike Austin,"Austin, Mike",,,,,Random House,,2016,,Juvenile Fiction,"In this companion book to Fire Engine No. 9, Rescue Squad No. 9 must spring into action when a young sailor and her dog are stranded during a storm!  Follow the crew as they scramble aboard their helicopter and speedboat, racing to the rescue through the waves and winds. The high action is communicated through minimal sound words and bold, graphic art reminiscent of that in Donald Crews's transportation books.",,,,,,,40,,,,,English,,,,9781101936627,0,0,,Unread,,,,,,,0,,,,2018/01/24 14:34:31.972280979,,,,,,4k3qDAAAQBAJ,,0,,
"Happy Birthday, Moon",,,,,Frank Asch,"Asch, Frank",,,,,,2014/03/04,2014,,Animals,Moonbear comes up with the perfect birthday gift for the moon in this charming reissue of a beloved classic by award-winning author and illustrator Frank Asch.Moonbear discovers that he and the moon share the same birthday. Now Moonbear wants to give his nighttime friend a present. But what do you buy the moon?This refreshed edition of a beloved classic features the original text and art with an updated cover.,,,,,,,,,,,,,,,,9781442494008,0,0,,Unread,,,,,,,0,,,,2018/01/24 14:34:31.966707944,,,,,,,,0,http://is3.mzstatic.com/image/thumb/Publication122/v4/9b/db/7c/9bdb7c61-de6a-a647-3ef9-a7a4f7b72144/source/512x512bb.jpg,
Follow Those Feet!,,,,,Christine Ricci,"Ricci, Christine",,,,,Simon and Schuster,2003/06/01,2003,,Juvenile Fiction,Level 1: Starting to Read  • Simple stories  • Increased vocabulary  • Longer sentences  Dora and Boots found some footprints in the sandbox. Whose feet do they belong to? Follow them to find out!,,,,,,,24,,,,,English,,,,9780689852398,0,0,,Unread,,,,,,,0,,,,2018/01/24 14:34:31.956797957,,,,,,GuiuF1Tm-N0C,,0,,
Kingdom of Color,,,,,Melissa Lagonegro,"Lagonegro, Melissa",,,,,Random House,,2010,,Juvenile Fiction,"When the kingdom's most wanted--and most charming--bandit Flynn Rider hides in a mysterious tower, the last thing he expects to find is Rapunzel, a spirited teen with an unlikely superpower--70 feet of magical golden hair! Together, the unlikely duo sets off on a fantastic journey filled with surprising heroes, laughter and suspense. With super simple text and full-color illustrations, this Step 1 Step into Reading leveled reader is based on Disney Tangled!",,,,,,,32,,,,,English,,,,9780736426879,0,0,,Unread,,,,,,,0,,,,2018/01/24 14:34:31.928097009,,,,,,jqrULHCLCFoC,,0,,
I'm a Turkey!,,,,,Jim Arnosky,"Arnosky, Jim",,,,,Scholastic Press,,2009,,Juvenile Fiction,"As he did in GOBBLE IT UP!, Jim Arnosky has created a charming picture book from a catchy, spoken-word song that is a favorite in schools everywhere. This humorous song, filled with factual information about turkeys is fun for Thanksgiving -- and all year around!This will make a great combination with Jim Arnosky's All About Turkeys. Download of I'm a Turkey is available on ((xxx.scholastic.com))Here is a sample verse: I'm a turkey.They call me Tom.I've got a turkey dadAnd a turkey mom.I've got turkey brothersAnd sisters, too.I'm part of a flock of 102--Wild Turkeys!Every one!",,,,,,,32,,,,,English,,,,9780439903646,0,0,,Unread,,,,,,,0,,,,2018/01/23 14:27:10.73694944,,,,,,ui8jPQAACAAJ,,0,,
Piglets playing,,counting from 11 to 20,,,Megan Atwood,"Atwood, Megan",,,,,Magic Wagon,,2012,,Counting,,,,,,,,,,,,,,,,,9781616418557,0,0,,Unread,,,,,,,0,,,,2018/01/23 14:27:09.994114041,,,,,,,,0,http://images.amazon.com/images/P/1616418559.01Z.jpg,
"Sun, Snow, Stars, Sky",,,,,Catherine Anholt,"Anholt, Catherine",,,,,Mammoth,,1996,,Animals,"Some animals like to laze around in the warm. Others enjoy slipping and sliding on the ice. What do you like to do on hot, cold or windy days? Learn about the weather in this colourful romp through the seasons with Catherine and Laurence Anholt.",,,,,,,25,,,,,English,,,,9780749722913,0,0,,Unread,,,,,,,0,,,,2018/01/22 19:56:09.683925032,,,,,,loyeAAAACAAJ,,0,,
Little Star,,,,,Sarah Willson,"Willson, Sarah",,,,,Advance Publishers,,2006,,,,,,,,,,,,,,,,,,,1579733018,0,0,,Unread,,,,,,,0,,,,2018/01/22 19:55:44.126863002,,,,,,,,0,,
